DFT_energy_eV_atom,ML_energy_eV_atom
5.141206503367357e-05,-3.779363987632678e-05
-1.2911338046706078e-05,-0.0004278161968329641
0.0015562582710231254,0.0009991038798773388
0.0007917285568339594,0.0003779664934597804
0.0024549281066015283,0.0020750555258928216
0.002053666947574584,0.0015247807932610158
0.0013116250547966501,0.0007458614802544616
0.0012886368093631972,0.0007018342913056586
0.0010439362283705123,0.00033791915026881725
0.001644144345306131,0.0010324615466288378
0.0016643387778287888,0.0011803206082845463
0.001330054862137331,0.0009123986022814279
0.002861941221709685,0.002597041021857649
0.0026734695855736845,0.0022864618615017207
0.002498759278438456,0.00193774270655922
0.0029379266948978966,0.0025130362707841414
0.0015765555095015316,0.0013048983864223374
0.0019138170809469557,0.0017345379700941521
0.0028796586880446284,0.002685020966595175
0.0022244969110829516,0.0021889730859925294
0.001819355541101686,0.0017494013332282066
0.002592916780770338,0.002193813564673519
0.000998586395695611,0.0005048354159953305
0.0017476958819031552,0.0016855516747114052
0.0012196136679847314,0.0011201902796074137
0.0026572903589965335,0.0022094003246593275
0.0027041526801383498,0.002101716538106757
0.0017900176181910865,0.0011614564650983539
0.0017125455405562207,0.0011148473774085232
0.0012220583124076256,0.0008116440737637731
0.0013412121278122413,0.0011139588320645544
0.0019914145300958808,0.0017197862566433741
0.0010210203917040417,0.0008741655663300207
0.001327273526612771,0.0013292124294252972
0.0015550630938889753,0.0016721490615339007
-0.00030995521063914566,-4.473189676446054e-06
0.001128811263129137,0.0015982020854323764
-0.0010646175452677653,-0.0007756933270854915
0.001447934454603228,0.0013690318211843078
0.0017194462153611312,0.001435605266578932
-0.0008228767666764725,-0.0015276306350529012
-0.001334437355154705,-0.0018624214928877336
2.8498617723471398e-05,-0.00046515138328118155
-0.00019575346931333115,-0.0006560630252181454
-0.000961659681479432,-0.0013593396826934168
-0.0005555388343339018,-0.0007046469165459257
0.0009076286204958706,0.0006363215178453174
-0.00021486309671558956,-0.00043013525362312066
-0.001044744273485776,-0.0010694901455394756
-0.0007468485517279078,-0.0007704062497282393
-0.003037640695680466,-0.0028772309850353395
-0.0012774018249785968,-0.0012381625676027852
-0.0017163040300260946,-0.0019197675577515838
-0.00017278055517522262,-0.0007902636098151561
-0.0009571889834489866,-0.0013677622551426794
-0.001294975867381254,-0.001407709578813865
-0.0011637261262364973,-0.0012554589632713942
-0.002050204995242666,-0.0019735966578195985
-0.0002614306720829518,-0.00013007907523387985
4.4710365187938805e-05,0.0001314998335431028
-0.0010495025493924004,-0.000647900968687054
-0.0018530071321265495,-0.0015159585918524954
-0.0010623601284862616,-0.0007778100188602366
-0.003098161938055455,-0.002410377168700961
-0.00256564174614482,-0.0016825259523329805
-0.0020269027569668197,-0.00151327899962439
-0.00042407936635413535,-0.0003892551899582486
-0.0014045829993278858,-0.0016172760207950887
-0.0010310064391774176,-0.0013591605780050031
-0.00029873947369196685,-0.000744477938496857
-0.0020352854567704526,-0.0021930417701128135
-0.0018555047391828339,-0.0018370397998523913
-0.0016226951357225516,-0.0016935792702668095
-0.00041908972730198,-0.000441028075158556
-0.00015154578488818515,-0.00014963172475290776
0.0001276277067177034,-0.00010636282320319879
-0.0013324568971597728,-0.0014065093448039079
-0.0013618959667951458,-0.0015479090074848045
-0.0006818976939086951,-0.0008603540200056159
-0.0009596318358831013,-0.0010326015577675207
0.00023062970606702038,-0.00021972678700876713
-0.0002345426367185155,-0.0008693348408144175
3.5980686988068555e-05,-0.0005833628038658389
-0.0012351906598553342,-0.001575398088135671
-0.0005943005912740773,-0.0005791363984144482
-0.0010896539453142395,-0.0011521853389240277
-0.0020784659445780562,-0.002575997832991561
-0.0015773016985178856,-0.0021756779194390674
-1.7220891550095985e-05,-0.0005894314289491831
-0.0003105361406028351,-0.0009495970017212585
0.0005222696628663925,2.6497965279759228e-05
4.6272896099708305e-05,-0.0001460891735689529
-0.0003977408682942496,-0.0005120000525664636
-0.0007710869280970201,-0.0009424560745117105
-0.00015560890943788763,-0.0006000939730199661
0.0027331605488427613,0.0020094752973989216
0.0009349759309316141,0.0004745248549795633
0.0001938188064229962,-6.992316019704958e-05
-0.0008343822053689109,-0.001405709188787796
8.416216445539249e-06,-0.0005682994017206511
-0.0004996041043341393,-0.0008914391506493757
0.0012911902329051372,0.0007215986099993188
0.0009096500282907982,0.000555640670683033
-0.0012033285158281615,-0.0014986389358284669
0.00024239909518541936,-0.00016992870544640937
-0.0008500069833701218,-0.001305324499838889
-0.00170899392338697,-0.0020153233982114216
-0.0007437413432569429,-0.000880411419103666
-0.0005151428013903114,-0.0008509684691091479
0.0015206175937692024,0.001073681211408939
-0.0003804917033107813,-0.0003281432745438906
0.0012042665789238072,0.0015618647679502828
0.0028648630609211523,0.003218590116460973
-8.328343284347284e-06,0.00031196292661661573
0.0019262676175344495,0.001989185294831941
0.0012923897240852966,0.0011648687583090123
0.0021145386858734128,0.0020785980770767765
0.001130487418180337,0.0009569235626827322
0.0011623625705681206,0.0007856552856253529
0.001845383962120195,0.0016137213904130476
