layer_index,z_min_A,z_max_A,wavenumber_cm-1_shifted_plus80,VDOS_area_normalized_mean_unsmoothed,VDOS_SEM_50_blocks
4,16,20,2209.565696,1.455886335e-05,1.127486033e-06
4,16,20,2211.601609,1.417272018e-05,1.01504574e-06
4,16,20,2213.637523,1.458619757e-05,1.249814025e-06
4,16,20,2215.673437,1.495939888e-05,1.283674553e-06
4,16,20,2217.709350,1.52829842e-05,1.219355531e-06
4,16,20,2219.745264,1.553604138e-05,1.260893525e-06
4,16,20,2221.781178,1.500106147e-05,1.118101843e-06
4,16,20,2223.817091,1.399022375e-05,8.957551771e-07
4,16,20,2225.853005,1.326835179e-05,8.047695996e-07
4,16,20,2227.888919,1.306523079e-05,8.575907957e-07
4,16,20,2229.924832,1.274961057e-05,8.385432789e-07
4,16,20,2231.960746,1.205949117e-05,7.917321523e-07
4,16,20,2233.996660,1.188593869e-05,8.137348394e-07
4,16,20,2236.032573,1.22425514e-05,8.323282081e-07
4,16,20,2238.068487,1.232759445e-05,9.3004558e-07
4,16,20,2240.104401,1.201067183e-05,8.621507379e-07
4,16,20,2242.140314,1.14122671e-05,7.225010521e-07
4,16,20,2244.176228,1.071819757e-05,6.379781809e-07
4,16,20,2246.212142,1.03164679e-05,5.880720794e-07
4,16,20,2248.248055,1.054632173e-05,6.062099876e-07
4,16,20,2250.283969,1.100588428e-05,6.444844776e-07
4,16,20,2252.319883,1.072260897e-05,6.94026562e-07
4,16,20,2254.355796,1.004149092e-05,7.647545085e-07
4,16,20,2256.391710,9.724905265e-06,7.558765548e-07
4,16,20,2258.427624,9.651449511e-06,6.485734316e-07
4,16,20,2260.463537,9.751572425e-06,6.376193454e-07
4,16,20,2262.499451,1.00651744e-05,6.63480765e-07
4,16,20,2264.535365,1.023536571e-05,6.548842636e-07
4,16,20,2266.571278,9.946790352e-06,6.149030958e-07
4,16,20,2268.607192,9.333163723e-06,5.491762336e-07
4,16,20,2270.643106,8.656927057e-06,5.425710303e-07
4,16,20,2272.679019,8.345184929e-06,5.385585848e-07
4,16,20,2274.714933,8.264174299e-06,5.132805986e-07
4,16,20,2276.750847,7.978286495e-06,4.433612633e-07
4,16,20,2278.786760,7.576748128e-06,4.031177085e-07
4,16,20,2280.822674,7.204094222e-06,4.392884129e-07
4,16,20,2282.858588,6.990747182e-06,4.293798407e-07
4,16,20,2284.894501,7.076546944e-06,4.810306797e-07
4,16,20,2286.930415,7.421429e-06,5.662375784e-07
4,16,20,2288.966329,7.766002506e-06,5.569120452e-07
4,16,20,2291.002242,7.843889745e-06,5.543519192e-07
4,16,20,2293.038156,7.618015063e-06,5.187055711e-07
4,16,20,2295.074070,7.13587949e-06,5.131364206e-07
4,16,20,2297.109983,6.685827343e-06,5.108654617e-07
4,16,20,2299.145897,6.675210434e-06,4.564936189e-07
4,16,20,2301.181811,7.050350752e-06,4.346019165e-07
4,16,20,2303.217724,7.238264748e-06,3.933608669e-07
4,16,20,2305.253638,7.056178487e-06,3.446296994e-07
4,16,20,2307.289552,6.718706543e-06,3.467335832e-07
4,16,20,2309.325465,6.423836788e-06,3.881566869e-07
4,16,20,2311.361379,6.313573291e-06,4.351023504e-07
4,16,20,2313.397293,6.305098744e-06,4.750978488e-07
4,16,20,2315.433206,6.455360441e-06,4.482565172e-07
4,16,20,2317.469120,6.704669891e-06,3.865794858e-07
4,16,20,2319.505034,6.711988974e-06,3.85217224e-07
4,16,20,2321.540947,6.488956465e-06,4.377140975e-07
4,16,20,2323.576861,6.201558197e-06,4.673443982e-07
4,16,20,2325.612775,5.966394755e-06,4.18347542e-07
4,16,20,2327.648688,5.88101681e-06,3.413775143e-07
4,16,20,2329.684602,5.838396008e-06,3.11850787e-07
4,16,20,2331.720516,5.764146317e-06,2.817369698e-07
4,16,20,2333.756429,5.590214591e-06,2.734322209e-07
4,16,20,2335.792343,5.202077158e-06,2.746659618e-07
4,16,20,2337.828257,4.927306609e-06,2.854942549e-07
4,16,20,2339.864170,5.12540382e-06,2.783422714e-07
4,16,20,2341.900084,5.405395826e-06,2.86540328e-07
4,16,20,2343.935998,5.358745636e-06,3.64804329e-07
4,16,20,2345.971911,5.301400246e-06,4.732591989e-07
4,16,20,2348.007825,5.42173747e-06,5.057219522e-07
4,16,20,2350.043739,5.471679437e-06,4.325158231e-07
4,16,20,2352.079652,5.434301912e-06,3.787545358e-07
4,16,20,2354.115566,5.439340571e-06,4.405781959e-07
4,16,20,2356.151480,5.308423804e-06,4.825362815e-07
4,16,20,2358.187393,5.091114412e-06,4.980216165e-07
4,16,20,2360.223307,5.104704006e-06,4.958890347e-07
4,16,20,2362.259221,5.116394904e-06,4.469341067e-07
4,16,20,2364.295134,4.91214598e-06,4.003285564e-07
4,16,20,2366.331048,4.75513125e-06,3.605704773e-07
4,16,20,2368.366962,4.764390863e-06,3.291402838e-07
4,16,20,2370.402875,4.765226776e-06,2.95967008e-07
4,16,20,2372.438789,4.663581224e-06,2.93832744e-07
4,16,20,2374.474703,4.539032013e-06,2.896453666e-07
4,16,20,2376.510616,4.471317981e-06,2.758440058e-07
4,16,20,2378.546530,4.48841384e-06,2.56975114e-07
4,16,20,2380.582444,4.553743843e-06,2.651206524e-07
4,16,20,2382.618357,4.575389908e-06,2.954313353e-07
4,16,20,2384.654271,4.506749098e-06,2.858872481e-07
4,16,20,2386.690185,4.506954073e-06,2.577092961e-07
4,16,20,2388.726098,4.626726705e-06,2.525431398e-07
4,16,20,2390.762012,4.631170444e-06,2.447513135e-07
4,16,20,2392.797926,4.482737332e-06,2.271504572e-07
4,16,20,2394.833839,4.290555706e-06,2.299756285e-07
4,16,20,2396.869753,4.125569405e-06,2.431870873e-07
4,16,20,2398.905667,4.043596169e-06,2.426062011e-07
4,16,20,2400.941580,4.008620095e-06,2.450529088e-07
4,16,20,2402.977494,3.937489287e-06,2.326671602e-07
4,16,20,2405.013408,3.898596006e-06,2.176928814e-07
4,16,20,2407.049321,3.990093126e-06,2.147389603e-07
4,16,20,2409.085235,4.037799417e-06,2.539552112e-07
4,16,20,2411.121149,4.018399428e-06,2.908481476e-07
4,16,20,2413.157062,4.049251793e-06,3.309014718e-07
4,16,20,2415.192976,4.055364483e-06,3.528560007e-07
4,16,20,2417.228890,3.988855435e-06,2.976088074e-07
4,16,20,2419.264803,3.84091957e-06,2.474885063e-07
4,16,20,2421.300717,3.656235056e-06,2.293565552e-07
4,16,20,2423.336631,3.559494094e-06,2.216356962e-07
4,16,20,2425.372544,3.561990559e-06,2.219793709e-07
4,16,20,2427.408458,3.615440025e-06,2.063470697e-07
4,16,20,2429.444372,3.663053937e-06,1.890644169e-07
4,16,20,2431.480285,3.631690748e-06,2.028233119e-07
4,16,20,2433.516199,3.53955368e-06,2.411689032e-07
4,16,20,2435.552113,3.495452151e-06,2.901657828e-07
4,16,20,2437.588026,3.605268527e-06,3.924255757e-07
4,16,20,2439.623940,3.780108087e-06,4.76627704e-07
4,16,20,2441.659854,3.770536559e-06,4.20977167e-07
4,16,20,2443.695767,3.576420893e-06,2.854527187e-07
4,16,20,2445.731681,3.435637717e-06,2.370392031e-07
4,16,20,2447.767595,3.389259649e-06,2.469199251e-07
4,16,20,2449.803508,3.356636972e-06,2.529543695e-07
4,16,20,2451.839422,3.358441889e-06,2.770662111e-07
4,16,20,2453.875336,3.32655818e-06,2.966632233e-07
4,16,20,2455.911249,3.169283517e-06,2.939142681e-07
4,16,20,2457.947163,3.010537369e-06,2.459486802e-07
4,16,20,2459.983077,2.928108447e-06,1.740608759e-07
4,16,20,2462.018990,2.967926885e-06,1.518763815e-07
4,16,20,2464.054904,3.102536675e-06,1.725293528e-07
4,16,20,2466.090818,3.095437318e-06,1.96596898e-07
4,16,20,2468.126731,2.95702545e-06,2.040938282e-07
4,16,20,2470.162645,2.824104047e-06,1.936290373e-07
4,16,20,2472.198559,2.732804588e-06,1.77409842e-07
4,16,20,2474.234472,2.772783912e-06,1.785826957e-07
4,16,20,2476.270386,2.942865757e-06,2.312753334e-07
4,16,20,2478.306300,3.107249312e-06,2.918956778e-07
4,16,20,2480.342213,3.119212929e-06,2.929841359e-07
4,16,20,2482.378127,2.959418655e-06,2.258836528e-07
4,16,20,2484.414041,2.759603275e-06,1.708408449e-07
4,16,20,2486.449954,2.707176015e-06,1.62232995e-07
4,16,20,2488.485868,2.815667805e-06,1.696208707e-07
4,16,20,2490.521782,2.948377459e-06,1.943115854e-07
4,16,20,2492.557695,3.034805443e-06,2.275843387e-07
4,16,20,2494.593609,3.078977899e-06,3.087366097e-07
4,16,20,2496.629523,3.072585959e-06,3.631546297e-07
4,16,20,2498.665436,3.000760373e-06,3.273542681e-07
4,16,20,2500.701350,2.883438757e-06,2.396270031e-07
4,16,20,2502.737264,2.802060787e-06,1.839519282e-07
4,16,20,2504.773177,2.792763719e-06,2.17967104e-07
4,16,20,2506.809091,2.788188635e-06,2.934919847e-07
4,16,20,2508.845005,2.814938969e-06,3.567620486e-07
4,16,20,2510.880918,2.853985534e-06,3.76295448e-07
4,16,20,2512.916832,2.840343524e-06,3.549757271e-07
4,16,20,2514.952746,2.821977283e-06,2.986404687e-07
4,16,20,2516.988659,2.763840829e-06,2.316802099e-07
4,16,20,2519.024573,2.64752227e-06,1.895321319e-07
4,16,20,2521.060487,2.543273278e-06,1.576051237e-07
4,16,20,2523.096400,2.399002607e-06,1.349645639e-07
4,16,20,2525.132314,2.260758418e-06,1.305841437e-07
4,16,20,2527.168228,2.290613353e-06,1.526108373e-07
4,16,20,2529.204141,2.409344959e-06,1.798261041e-07
4,16,20,2531.240055,2.492229611e-06,1.832213473e-07
4,16,20,2533.275969,2.575262977e-06,1.703292701e-07
4,16,20,2535.311882,2.653306786e-06,1.578270412e-07
4,16,20,2537.347796,2.675883799e-06,1.764620198e-07
4,16,20,2539.383710,2.698662767e-06,1.929075061e-07
4,16,20,2541.419623,2.700049223e-06,1.863278571e-07
4,16,20,2543.455537,2.580278644e-06,1.736822319e-07
4,16,20,2545.491451,2.433256867e-06,1.76346521e-07
4,16,20,2547.527364,2.398263192e-06,1.68566435e-07
4,16,20,2549.563278,2.442155686e-06,1.525938896e-07
4,16,20,2551.599192,2.484772162e-06,1.655029956e-07
4,16,20,2553.635105,2.493448593e-06,1.767325488e-07
4,16,20,2555.671019,2.416296944e-06,1.632897061e-07
4,16,20,2557.706933,2.312984045e-06,1.719743588e-07
4,16,20,2559.742846,2.330084701e-06,2.122848319e-07
4,16,20,2561.778760,2.374292288e-06,2.414729355e-07
4,16,20,2563.814674,2.321182143e-06,2.3858983e-07
4,16,20,2565.850587,2.278946288e-06,2.096929754e-07
4,16,20,2567.886501,2.274215487e-06,1.771801053e-07
4,16,20,2569.922415,2.224108243e-06,1.578993799e-07
4,16,20,2571.958328,2.161902653e-06,1.514906929e-07
4,16,20,2573.994242,2.1386206e-06,1.44858257e-07
4,16,20,2576.030156,2.149052011e-06,1.451829266e-07
4,16,20,2578.066069,2.182391422e-06,1.570520979e-07
4,16,20,2580.101983,2.207898963e-06,1.751156241e-07
4,16,20,2582.137897,2.228238534e-06,1.766913587e-07
4,16,20,2584.173810,2.235818468e-06,1.720223853e-07
4,16,20,2586.209724,2.243459147e-06,1.880215189e-07
4,16,20,2588.245638,2.324424979e-06,2.447956973e-07
4,16,20,2590.281551,2.459461546e-06,3.596605088e-07
4,16,20,2592.317465,2.560808904e-06,4.85307779e-07
4,16,20,2594.353379,2.563416511e-06,5.112938503e-07
4,16,20,2596.389292,2.454092806e-06,4.010389892e-07
4,16,20,2598.425206,2.302873164e-06,2.692092343e-07
4,16,20,2600.461120,2.246674373e-06,2.168348939e-07
4,16,20,2602.497033,2.292011956e-06,2.155299477e-07
4,16,20,2604.532947,2.300467733e-06,2.089491775e-07
4,16,20,2606.568861,2.231189682e-06,1.795155586e-07
4,16,20,2608.604774,2.220588884e-06,1.709584791e-07
4,16,20,2610.640688,2.351161562e-06,2.140040041e-07
4,16,20,2612.676602,2.45533991e-06,2.757004734e-07
4,16,20,2614.712515,2.456497833e-06,3.173356109e-07
4,16,20,2616.748429,2.477245244e-06,3.231758865e-07
4,16,20,2618.784343,2.511489578e-06,2.845705883e-07
4,16,20,2620.820256,2.498191111e-06,2.342644213e-07
4,16,20,2622.856170,2.495172747e-06,2.081622651e-07
4,16,20,2624.892084,2.491837866e-06,1.939557504e-07
4,16,20,2626.927997,2.427212404e-06,1.720766862e-07
4,16,20,2628.963911,2.389853661e-06,1.606876747e-07
4,16,20,2630.999825,2.42712792e-06,1.862512676e-07
4,16,20,2633.035738,2.430058727e-06,2.171838253e-07
4,16,20,2635.071652,2.377791138e-06,2.264090033e-07
4,16,20,2637.107566,2.348752957e-06,2.399325175e-07
4,16,20,2639.143479,2.402185879e-06,2.62743996e-07
4,16,20,2641.179393,2.50239112e-06,2.826290791e-07
4,16,20,2643.215307,2.493141883e-06,2.773097226e-07
4,16,20,2645.251220,2.334893197e-06,2.431319254e-07
4,16,20,2647.287134,2.228725562e-06,2.167483725e-07
4,16,20,2649.323048,2.274682012e-06,2.286894448e-07
4,16,20,2651.358961,2.372791299e-06,2.872674324e-07
4,16,20,2653.394875,2.49795678e-06,3.577550475e-07
4,16,20,2655.430789,2.710235352e-06,4.135867932e-07
4,16,20,2657.466702,2.908961578e-06,3.982318741e-07
4,16,20,2659.502616,2.861829535e-06,3.15412964e-07
4,16,20,2661.538530,2.591294258e-06,2.449165073e-07
4,16,20,2663.574443,2.372141577e-06,2.037887933e-07
4,16,20,2665.610357,2.374726933e-06,1.822209537e-07
4,16,20,2667.646271,2.486829268e-06,1.858270569e-07
4,16,20,2669.682184,2.49288039e-06,1.942128207e-07
4,16,20,2671.718098,2.437821425e-06,1.988330579e-07
4,16,20,2673.754012,2.442322932e-06,2.066119464e-07
4,16,20,2675.789925,2.486125958e-06,2.267360145e-07
4,16,20,2677.825839,2.523731022e-06,2.354146925e-07
4,16,20,2679.861753,2.542191313e-06,2.245400128e-07
4,16,20,2681.897666,2.58455659e-06,2.197235215e-07
4,16,20,2683.933580,2.594851269e-06,2.060999831e-07
4,16,20,2685.969494,2.561472562e-06,1.957538861e-07
4,16,20,2688.005407,2.642545988e-06,2.425640028e-07
4,16,20,2690.041321,2.799780766e-06,2.939099791e-07
4,16,20,2692.077235,2.857072009e-06,3.25118484e-07
4,16,20,2694.113148,2.841474969e-06,3.674665893e-07
4,16,20,2696.149062,2.826596996e-06,3.580989903e-07
4,16,20,2698.184976,2.813963331e-06,3.084029236e-07
4,16,20,2700.220889,2.79013387e-06,2.992986388e-07
4,16,20,2702.256803,2.79342298e-06,3.287665372e-07
4,16,20,2704.292717,2.814524942e-06,3.270754336e-07
4,16,20,2706.328630,2.782384516e-06,2.847906148e-07
4,16,20,2708.364544,2.789029469e-06,2.648960088e-07
4,16,20,2710.400458,2.925129108e-06,3.069315895e-07
4,16,20,2712.436371,3.101908541e-06,3.669364533e-07
4,16,20,2714.472285,3.131671245e-06,3.757177235e-07
4,16,20,2716.508199,2.946759391e-06,3.176190415e-07
4,16,20,2718.544112,2.771079626e-06,2.359162251e-07
4,16,20,2720.580026,2.756309004e-06,2.472904257e-07
4,16,20,2722.615940,2.797423841e-06,2.825709101e-07
4,16,20,2724.651853,2.795782029e-06,2.684035144e-07
4,16,20,2726.687767,2.765528776e-06,2.485789564e-07
4,16,20,2728.723681,2.793265113e-06,2.600577512e-07
4,16,20,2730.759594,2.895095846e-06,2.92281859e-07
4,16,20,2732.795508,2.947213809e-06,3.045634517e-07
4,16,20,2734.831422,2.976767175e-06,2.958739391e-07
4,16,20,2736.867335,3.095592369e-06,2.892745372e-07
4,16,20,2738.903249,3.096182209e-06,2.516836352e-07
4,16,20,2740.939163,2.948244895e-06,2.282083535e-07
4,16,20,2742.975076,2.957861539e-06,2.6831272e-07
4,16,20,2745.010990,3.182672121e-06,3.49490556e-07
4,16,20,2747.046904,3.373989937e-06,3.767142414e-07
4,16,20,2749.082817,3.433803101e-06,3.720785668e-07
4,16,20,2751.118731,3.516421033e-06,4.074244362e-07
4,16,20,2753.154645,3.649209744e-06,4.40011537e-07
4,16,20,2755.190558,3.714092019e-06,4.246720405e-07
4,16,20,2757.226472,3.606225418e-06,3.836457482e-07
4,16,20,2759.262386,3.353945839e-06,3.375128649e-07
4,16,20,2761.298299,3.169272336e-06,3.237410182e-07
4,16,20,2763.334213,3.120104681e-06,2.943453322e-07
4,16,20,2765.370127,3.088217139e-06,2.689829359e-07
4,16,20,2767.406040,3.023789019e-06,2.715311954e-07
4,16,20,2769.441954,3.05356537e-06,2.6600179e-07
4,16,20,2771.477868,3.255637931e-06,2.805259014e-07
4,16,20,2773.513781,3.500075016e-06,3.030895291e-07
4,16,20,2775.549695,3.628980262e-06,3.342298323e-07
4,16,20,2777.585609,3.480098734e-06,3.555406898e-07
4,16,20,2779.621522,3.264652598e-06,3.969256392e-07
4,16,20,2781.657436,3.346096385e-06,3.930092042e-07
4,16,20,2783.693350,3.601901683e-06,3.564813834e-07
4,16,20,2785.729263,3.947962913e-06,3.859594792e-07
4,16,20,2787.765177,4.269032231e-06,4.686406184e-07
4,16,20,2789.801091,4.327350055e-06,4.785578691e-07
4,16,20,2791.837004,4.128705924e-06,4.115686636e-07
4,16,20,2793.872918,3.856970695e-06,3.563004152e-07
4,16,20,2795.908832,3.77588689e-06,3.439157641e-07
4,16,20,2797.944745,3.814888915e-06,3.204605421e-07
4,16,20,2799.980659,3.705157168e-06,3.01803881e-07
4,16,20,2802.016573,3.462093015e-06,2.803630665e-07
4,16,20,2804.052486,3.288643628e-06,2.636867723e-07
4,16,20,2806.088400,3.36284416e-06,2.714072194e-07
4,16,20,2808.124314,3.68395633e-06,3.195184841e-07
4,16,20,2810.160227,4.099922224e-06,4.096148748e-07
4,16,20,2812.196141,4.333338942e-06,4.39243481e-07
4,16,20,2814.232055,4.214807955e-06,4.338893697e-07
4,16,20,2816.267968,4.029862718e-06,3.852311668e-07
4,16,20,2818.303882,4.014912601e-06,3.5588425e-07
4,16,20,2820.339796,4.000447575e-06,3.48896411e-07
4,16,20,2822.375709,3.891310019e-06,3.511943997e-07
4,16,20,2824.411623,3.934844398e-06,3.391710001e-07
4,16,20,2826.447537,4.192262985e-06,3.475819244e-07
4,16,20,2828.483450,4.371964477e-06,3.74472359e-07
4,16,20,2830.519364,4.310916425e-06,3.724420842e-07
4,16,20,2832.555278,4.182755058e-06,3.496562267e-07
4,16,20,2834.591191,4.17241618e-06,3.320333925e-07
4,16,20,2836.627105,4.185277058e-06,3.15345011e-07
4,16,20,2838.663019,4.092036309e-06,3.462451448e-07
4,16,20,2840.698932,4.067926372e-06,4.019125592e-07
4,16,20,2842.734846,4.321812394e-06,4.217343005e-07
4,16,20,2844.770760,4.64601502e-06,4.260394247e-07
4,16,20,2846.806673,4.801632944e-06,3.983155946e-07
4,16,20,2848.842587,4.899187144e-06,3.746174547e-07
4,16,20,2850.878501,4.906473767e-06,3.930100184e-07
4,16,20,2852.914414,4.891422448e-06,4.709582648e-07
4,16,20,2854.950328,5.041449838e-06,5.361745164e-07
4,16,20,2856.986242,5.206540325e-06,5.708844292e-07
4,16,20,2859.022155,5.205347695e-06,5.43578463e-07
4,16,20,2861.058069,5.196193601e-06,4.958496839e-07
4,16,20,2863.093983,5.376836863e-06,4.67363384e-07
4,16,20,2865.129896,5.602188827e-06,4.64850223e-07
4,16,20,2867.165810,5.689586712e-06,5.067800344e-07
4,16,20,2869.201724,5.590007375e-06,5.392542972e-07
4,16,20,2871.237637,5.515415625e-06,5.622803711e-07
4,16,20,2873.273551,5.620171897e-06,6.17049282e-07
4,16,20,2875.309465,5.611763519e-06,6.332118659e-07
4,16,20,2877.345378,5.468039895e-06,6.207052423e-07
4,16,20,2879.381292,5.533082084e-06,6.549038578e-07
4,16,20,2881.417206,5.747468016e-06,6.90367472e-07
4,16,20,2883.453119,5.76155382e-06,6.703204071e-07
4,16,20,2885.489033,5.594312741e-06,5.631233057e-07
4,16,20,2887.524947,5.517527902e-06,4.374425197e-07
4,16,20,2889.560860,5.460230672e-06,4.089362279e-07
4,16,20,2891.596774,5.295286e-06,4.400570087e-07
4,16,20,2893.632688,5.199740076e-06,4.781542047e-07
4,16,20,2895.668601,5.19559957e-06,4.648655224e-07
4,16,20,2897.704515,5.249974081e-06,4.373554365e-07
4,16,20,2899.740429,5.477962956e-06,4.469342888e-07
4,16,20,2901.776342,5.761766559e-06,6.01743952e-07
4,16,20,2903.812256,5.891946294e-06,7.00211833e-07
4,16,20,2905.848170,5.863544744e-06,6.559628027e-07
4,16,20,2907.884083,5.674073601e-06,6.136483491e-07
4,16,20,2909.919997,5.373677389e-06,5.802354676e-07
4,16,20,2911.955911,5.394471715e-06,5.720167891e-07
4,16,20,2913.991824,5.754522756e-06,6.356869881e-07
4,16,20,2916.027738,5.682014884e-06,6.295471572e-07
4,16,20,2918.063652,5.125445571e-06,5.288755342e-07
4,16,20,2920.099565,4.885060431e-06,4.828565595e-07
4,16,20,2922.135479,5.224900222e-06,5.511842716e-07
4,16,20,2924.171393,5.949748087e-06,6.919251539e-07
4,16,20,2926.207306,6.590342083e-06,7.853272331e-07
4,16,20,2928.243220,6.645438818e-06,7.591496225e-07
4,16,20,2930.279134,6.436672707e-06,7.229064374e-07
4,16,20,2932.315047,6.370575416e-06,7.012487346e-07
4,16,20,2934.350961,6.109859183e-06,6.184021092e-07
4,16,20,2936.386875,5.684628293e-06,5.473474601e-07
4,16,20,2938.422788,5.746798986e-06,5.485933679e-07
4,16,20,2940.458702,6.13456969e-06,5.88253285e-07
4,16,20,2942.494616,6.270569316e-06,6.380188978e-07
4,16,20,2944.530529,6.246388321e-06,7.075333502e-07
4,16,20,2946.566443,6.17302688e-06,7.48571077e-07
4,16,20,2948.602357,6.055814285e-06,7.42035384e-07
4,16,20,2950.638270,6.03999984e-06,7.014659727e-07
4,16,20,2952.674184,6.097602035e-06,6.581774065e-07
4,16,20,2954.710098,6.160707383e-06,6.162396079e-07
4,16,20,2956.746011,6.157064625e-06,6.04343818e-07
4,16,20,2958.781925,6.020968358e-06,6.633715883e-07
4,16,20,2960.817839,5.884607326e-06,7.124854965e-07
4,16,20,2962.853752,5.944333701e-06,7.189594205e-07
4,16,20,2964.889666,6.303777963e-06,6.69879014e-07
4,16,20,2966.925580,6.817571179e-06,6.355979945e-07
4,16,20,2968.961493,7.233639255e-06,6.34042085e-07
4,16,20,2970.997407,7.484385341e-06,6.77281044e-07
4,16,20,2973.033321,7.503191348e-06,8.045342682e-07
4,16,20,2975.069234,7.372140923e-06,9.876786738e-07
4,16,20,2977.105148,7.259121449e-06,1.047136581e-06
4,16,20,2979.141062,7.185956463e-06,9.506313563e-07
4,16,20,2981.176975,7.357984981e-06,8.341054108e-07
4,16,20,2983.212889,7.634968651e-06,8.293200568e-07
4,16,20,2985.248803,7.304197944e-06,7.613918193e-07
4,16,20,2987.284716,6.539941735e-06,5.867034075e-07
4,16,20,2989.320630,6.392579555e-06,5.828667778e-07
4,16,20,2991.356544,6.85866212e-06,7.368692268e-07
4,16,20,2993.392457,7.02936036e-06,8.315028778e-07
4,16,20,2995.428371,6.795005286e-06,7.78618844e-07
4,16,20,2997.464285,6.804692957e-06,7.313553091e-07
4,16,20,2999.500198,7.321480426e-06,8.546278962e-07
4,16,20,3001.536112,7.810237196e-06,9.369951323e-07
4,16,20,3003.572026,7.956174234e-06,9.789467718e-07
4,16,20,3005.607939,8.080048241e-06,1.07132899e-06
4,16,20,3007.643853,8.252229744e-06,1.095142626e-06
4,16,20,3009.679767,8.275530794e-06,1.059147264e-06
4,16,20,3011.715680,8.314542581e-06,1.088597618e-06
4,16,20,3013.751594,8.731215168e-06,1.142332183e-06
4,16,20,3015.787508,9.249772088e-06,1.097211479e-06
4,16,20,3017.823421,9.468005969e-06,1.137771621e-06
4,16,20,3019.859335,9.797439834e-06,1.55380494e-06
4,16,20,3021.895249,1.055794727e-05,1.952793578e-06
4,16,20,3023.931162,1.095835403e-05,1.814549576e-06
4,16,20,3025.967076,1.044258204e-05,1.355093794e-06
4,16,20,3028.002990,9.64926279e-06,1.02390372e-06
4,16,20,3030.038903,9.229299898e-06,9.253907937e-07
4,16,20,3032.074817,8.971526014e-06,9.155981477e-07
4,16,20,3034.110731,8.637528332e-06,9.336151867e-07
4,16,20,3036.146644,8.571293819e-06,1.057710723e-06
4,16,20,3038.182558,8.855125338e-06,1.05456276e-06
4,16,20,3040.218472,9.128543877e-06,1.00620482e-06
4,16,20,3042.254385,9.355585298e-06,1.224694688e-06
4,16,20,3044.290299,9.708395072e-06,1.507130054e-06
4,16,20,3046.326213,9.983712861e-06,1.649730645e-06
