system,hexane_index,time_ps,com_z_unwrapped_A,z_msd_from_initial_A2
SiO2,3,125.500000,18.26186798,0.17858942
SiO2,3,125.600000,18.11234712,0.32732046
SiO2,3,125.700000,18.38657234,0.08874087
SiO2,3,125.800000,18.53043069,0.02372700
SiO2,3,125.900000,18.48674097,0.03909534
SiO2,3,126.000000,18.47722688,0.04294821
SiO2,3,126.100000,18.06561668,0.38297496
SiO2,3,126.200000,18.10711998,0.33332888
SiO2,3,126.300000,18.33223612,0.12406616
SiO2,3,126.400000,18.39030282,0.08653221
SiO2,3,126.500000,18.38249547,0.09118644
SiO2,3,126.600000,18.20464589,0.23022771
SiO2,3,126.700000,18.30009546,0.14774101
SiO2,3,126.800000,18.12057668,0.31797161
SiO2,3,126.900000,18.51480050,0.02878651
SiO2,3,127.000000,18.46616410,0.04765589
SiO2,3,127.100000,18.30379609,0.14490988
SiO2,3,127.200000,18.46785618,0.04691998
SiO2,3,127.300000,18.39877509,0.08161952
SiO2,3,127.400000,18.24248179,0.19535039
SiO2,3,127.500000,18.14727403,0.28857563
SiO2,3,127.600000,18.29279982,0.15340270
SiO2,3,127.700000,18.40143506,0.08010673
SiO2,3,127.800000,18.53185062,0.02329157
SiO2,3,127.900000,18.39818689,0.08195595
SiO2,3,128.000000,18.20810864,0.22691671
SiO2,3,128.100000,18.15847792,0.27666387
SiO2,3,128.200000,18.33652119,0.12106586
SiO2,3,128.300000,18.40749056,0.07671561
SiO2,3,128.400000,18.44903748,0.05542677
SiO2,3,128.500000,18.45375807,0.05322633
SiO2,3,128.600000,18.33879013,0.11949208
SiO2,3,128.700000,18.23752115,0.19976005
SiO2,3,128.800000,18.19733927,0.23729283
SiO2,3,128.900000,18.37675086,0.09468885
SiO2,3,129.000000,18.52260540,0.02619898
SiO2,3,129.100000,18.38228640,0.09131275
SiO2,3,129.200000,18.24966483,0.18905240
SiO2,3,129.300000,18.27370331,0.16872631
SiO2,3,129.400000,18.01188049,0.45237179
SiO2,3,129.500000,18.39864684,0.08169282
SiO2,3,129.600000,18.54429669,0.01964754
SiO2,3,129.700000,18.51703060,0.02803474
SiO2,3,129.800000,18.26818457,0.17329055
SiO2,3,129.900000,18.26287033,0.17774324
SiO2,3,130.000000,18.18824184,0.24623880
SiO2,3,130.100000,18.16677849,0.26800076
SiO2,3,130.200000,18.28874696,0.15659387
SiO2,3,130.300000,18.38996675,0.08673004
SiO2,3,130.400000,18.28060039,0.16310775
SiO2,3,130.500000,18.41315119,0.07361194
SiO2,3,130.600000,18.37283662,0.09711311
SiO2,3,130.700000,18.25348560,0.18574444
SiO2,3,130.800000,18.33458779,0.12241503
SiO2,3,130.900000,18.18962473,0.24486827
SiO2,3,131.000000,18.25134830,0.18759128
SiO2,3,131.100000,18.40668019,0.07716517
SiO2,3,131.200000,18.34389736,0.11598726
SiO2,3,131.300000,18.35938866,0.10567553
SiO2,3,131.400000,18.28462812,0.15987064
SiO2,3,131.500000,18.22640045,0.20982441
SiO2,3,131.600000,18.17238573,0.26222660
SiO2,3,131.700000,18.33309805,0.12345971
SiO2,3,131.800000,18.31843068,0.13398214
SiO2,3,131.900000,18.37637775,0.09491861
SiO2,3,132.000000,18.31190377,0.13880291
SiO2,3,132.100000,18.12671044,0.31109170
SiO2,3,132.200000,18.29958472,0.14813390
SiO2,3,132.300000,18.43481158,0.06232752
SiO2,3,132.400000,18.29191810,0.15409416
SiO2,3,132.500000,18.47998313,0.04181340
SiO2,3,132.600000,18.38478934,0.08980633
SiO2,3,132.700000,18.37903640,0.09328748
SiO2,3,132.800000,18.30167582,0.14652862
SiO2,3,132.900000,18.24349237,0.19445809
SiO2,3,133.000000,18.21272933,0.22253585
SiO2,3,133.100000,18.41536495,0.07241559
SiO2,3,133.200000,18.42617210,0.06671594
SiO2,3,133.300000,18.30706544,0.14243148
SiO2,3,133.400000,18.23160964,0.20507924
SiO2,3,133.500000,18.43309803,0.06318605
SiO2,3,133.600000,18.41293327,0.07373024
SiO2,3,133.700000,18.23351616,0.20335611
SiO2,3,133.800000,18.28287114,0.16127874
SiO2,3,133.900000,18.35991504,0.10533358
SiO2,3,134.000000,18.43519380,0.06213682
SiO2,3,134.100000,18.41387231,0.07322116
SiO2,3,134.200000,18.40287082,0.07929607
SiO2,3,134.300000,18.32203992,0.13135295
SiO2,3,134.400000,18.43735078,0.06106612
SiO2,3,134.500000,18.32118153,0.13197589
SiO2,3,134.600000,18.26223220,0.17828171
SiO2,3,134.700000,18.22484826,0.21124883
SiO2,3,134.800000,18.18819520,0.24628509
SiO2,3,134.900000,18.38289732,0.09094390
SiO2,3,135.000000,18.46471510,0.04829063
SiO2,3,135.100000,18.24147475,0.19624159
SiO2,3,135.200000,18.24521574,0.19294113
SiO2,3,135.300000,18.28913631,0.15628587
SiO2,3,135.400000,18.16915039,0.26555058
SiO2,3,135.500000,18.32060273,0.13239676
SiO2,3,135.600000,18.36105585,0.10459438
SiO2,3,135.700000,18.39811540,0.08199689
SiO2,3,135.800000,18.31612381,0.13567626
SiO2,3,135.900000,18.32517701,0.12908886
SiO2,3,136.000000,18.36228902,0.10379826
SiO2,3,136.100000,18.48380164,0.04026634
SiO2,3,136.200000,18.42622708,0.06668754
SiO2,3,136.300000,18.46698309,0.04729899
SiO2,3,136.400000,18.14710573,0.28875648
SiO2,3,136.500000,18.19437970,0.24018496
SiO2,3,136.600000,18.15267623,0.28280077
SiO2,3,136.700000,18.41400941,0.07314698
SiO2,3,136.800000,18.43014895,0.06467736
SiO2,3,136.900000,18.64218805,0.00178746
SiO2,3,137.000000,18.43069237,0.06440125
SiO2,3,137.100000,18.29406214,0.15241548
SiO2,3,137.200000,18.13282643,0.30430665
SiO2,3,137.300000,18.36164507,0.10421360
SiO2,3,137.400000,18.23731184,0.19994719
SiO2,3,137.500000,18.23860031,0.19879656
SiO2,3,137.600000,18.30523602,0.14381567
SiO2,3,137.700000,18.28767467,0.15744367
SiO2,3,137.800000,18.47103125,0.04555456
SiO2,3,137.900000,18.40157466,0.08002773
SiO2,3,138.000000,18.27446841,0.16809834
SiO2,3,138.100000,18.30320162,0.14536282
SiO2,3,138.200000,18.26374754,0.17700435
SiO2,3,138.300000,18.18642832,0.24804192
SiO2,3,138.400000,18.22116178,0.21465116
SiO2,3,138.500000,18.28003708,0.16356307
SiO2,3,138.600000,18.24382609,0.19416387
SiO2,3,138.700000,18.37105344,0.09822768
SiO2,3,138.800000,18.45435949,0.05294919
SiO2,3,138.900000,18.32455859,0.12953362
SiO2,3,139.000000,18.33452295,0.12246041
SiO2,3,139.100000,18.25487897,0.18454535
SiO2,3,139.200000,18.16123916,0.27376673
SiO2,3,139.300000,18.30764380,0.14199526
SiO2,3,139.400000,18.33374475,0.12300567
SiO2,3,139.500000,18.35946746,0.10562430
SiO2,3,139.600000,18.43305994,0.06320520
SiO2,3,139.700000,18.26674571,0.17449057
SiO2,3,139.800000,18.25696963,0.18275348
SiO2,3,139.900000,18.38004998,0.09266935
SiO2,3,140.000000,18.18025588,0.25422824
SiO2,3,140.100000,18.27897638,0.16442215
SiO2,3,140.200000,18.38775289,0.08803890
SiO2,3,140.300000,18.34855436,0.11283689
SiO2,3,140.400000,18.27931374,0.16414867
SiO2,3,140.500000,18.30873556,0.14117366
SiO2,3,140.600000,18.55841239,0.01588961
SiO2,3,140.700000,18.58022919,0.01086539
SiO2,3,140.800000,18.41305231,0.07366560
SiO2,3,140.900000,18.18238459,0.25208613
SiO2,3,141.000000,18.20012432,0.23458724
SiO2,3,141.100000,18.33315514,0.12341959
SiO2,3,141.200000,18.28929105,0.15616355
SiO2,3,141.300000,18.33777680,0.12019367
SiO2,3,141.400000,18.27717579,0.16588563
SiO2,3,141.500000,18.29561009,0.15120922
SiO2,3,141.600000,18.31962993,0.13310564
SiO2,3,141.700000,18.27362453,0.16879103
SiO2,3,141.800000,18.35983365,0.10538642
SiO2,3,141.900000,18.24926253,0.18940240
SiO2,3,142.000000,18.21145932,0.22373569
SiO2,3,142.100000,18.27840967,0.16488206
SiO2,3,142.200000,18.28219087,0.16182559
SiO2,3,142.300000,18.48065179,0.04154039
SiO2,3,142.400000,18.29657948,0.15045625
SiO2,3,142.500000,18.17278279,0.26182011
SiO2,3,142.600000,18.32312589,0.13056696
SiO2,3,142.700000,18.30498358,0.14400720
SiO2,3,142.800000,18.16391040,0.27097854
SiO2,3,142.900000,18.35722888,0.10708439
SiO2,3,143.000000,18.49927134,0.03429721
SiO2,3,143.100000,18.42963383,0.06493963
SiO2,3,143.200000,18.40106223,0.08031792
SiO2,3,143.300000,18.40348968,0.07894791
SiO2,3,143.400000,18.13490996,0.30201227
SiO2,3,143.500000,18.22858375,0.20782898
SiO2,3,143.600000,18.31819244,0.13415661
SiO2,3,143.700000,18.41663665,0.07173277
SiO2,3,143.800000,18.28959145,0.15592622
SiO2,3,143.900000,18.06341323,0.38570703
SiO2,3,144.000000,18.32262799,0.13092703
SiO2,3,144.100000,18.34269393,0.11680841
SiO2,3,144.200000,18.15512451,0.28020283
SiO2,3,144.300000,18.26103682,0.17929260
SiO2,3,144.400000,18.31730404,0.13480819
SiO2,3,144.500000,18.26564275,0.17541324
SiO2,3,144.600000,18.12242542,0.31589005
SiO2,3,144.700000,18.27362158,0.16879346
SiO2,3,144.800000,18.35415815,0.10910353
SiO2,3,144.900000,18.46353489,0.04881073
SiO2,3,145.000000,18.31972512,0.13303619
SiO2,3,145.100000,18.36492400,0.10210734
SiO2,3,145.200000,18.17370823,0.26087390
SiO2,3,145.300000,18.18709613,0.24737718
SiO2,3,145.400000,18.34057305,0.11826263
SiO2,3,145.500000,18.47009679,0.04595433
SiO2,3,145.600000,18.46860194,0.04659746
SiO2,3,145.700000,18.30867200,0.14122142
SiO2,3,145.800000,18.31520298,0.13635547
SiO2,3,145.900000,18.20301068,0.23179960
SiO2,3,146.000000,18.15612753,0.27914195
SiO2,3,146.100000,18.37183613,0.09773768
SiO2,3,146.200000,18.34466811,0.11546287
SiO2,3,146.300000,18.43386415,0.06280148
SiO2,3,146.400000,18.46397087,0.04861827
SiO2,3,146.500000,18.37142864,0.09799263
SiO2,3,146.600000,18.35983358,0.10538646
SiO2,3,146.700000,18.35282733,0.10998447
SiO2,3,146.800000,18.27597228,0.16686744
SiO2,3,146.900000,18.41532164,0.07243890
SiO2,3,147.000000,18.44033592,0.05959969
SiO2,3,147.100000,18.31649063,0.13540616
SiO2,3,147.200000,18.32534208,0.12897027
SiO2,3,147.300000,18.32925890,0.12617236
SiO2,3,147.400000,18.39863814,0.08169779
SiO2,3,147.500000,18.38178398,0.09161664
SiO2,3,147.600000,18.35788621,0.10665461
SiO2,3,147.700000,18.31507596,0.13644929
SiO2,3,147.800000,18.32011778,0.13274991
SiO2,3,147.900000,18.38281106,0.09099594
SiO2,3,148.000000,18.22236170,0.21354074
SiO2,3,148.100000,18.21900027,0.21665871
SiO2,3,148.200000,18.28127074,0.16256673
SiO2,3,148.300000,18.44537640,0.05716402
SiO2,3,148.400000,18.39443650,0.08411734
SiO2,3,148.500000,18.30480231,0.14414481
SiO2,3,148.600000,18.26051549,0.17973437
SiO2,3,148.700000,18.44056260,0.05948906
SiO2,3,148.800000,18.33194218,0.12427332
SiO2,3,148.900000,18.31449350,0.13687994
SiO2,3,149.000000,18.33237102,0.12397115
SiO2,3,149.100000,18.45980531,0.05047260
SiO2,3,149.200000,18.25683416,0.18286932
SiO2,3,149.300000,18.25601043,0.18357451
SiO2,3,149.400000,18.29684656,0.15024913
SiO2,3,149.500000,18.38587368,0.08915761
SiO2,3,149.600000,18.38707004,0.08844459
SiO2,3,149.700000,18.26789591,0.17353096
SiO2,3,149.800000,18.29234533,0.15375893
SiO2,3,149.900000,18.30870942,0.14119330
SiO2,3,150.000000,18.33313590,0.12343311
SiO2,3,150.100000,18.33926757,0.11916223
SiO2,3,150.200000,18.49862819,0.03453584
SiO2,3,150.300000,18.33984316,0.11876517
SiO2,3,150.400000,18.29356111,0.15280694
SiO2,3,150.500000,18.52778226,0.02454992
SiO2,3,150.600000,18.53845280,0.02131997
SiO2,3,150.700000,18.29700162,0.15012895
SiO2,3,150.800000,18.26375989,0.17699396
SiO2,3,150.900000,18.46499491,0.04816773
SiO2,3,151.000000,18.46889657,0.04647035
SiO2,3,151.100000,18.27929661,0.16416255
SiO2,3,151.200000,18.31105161,0.13943860
SiO2,3,151.300000,18.35767614,0.10679187
SiO2,3,151.400000,18.40491412,0.07814947
SiO2,3,151.500000,18.52396422,0.02576095
SiO2,3,151.600000,18.55063806,0.01791002
SiO2,3,151.700000,18.38053485,0.09237438
SiO2,3,151.800000,18.45227993,0.05391055
SiO2,3,151.900000,18.57677216,0.01159805
SiO2,3,152.000000,18.69959176,0.00022878
SiO2,3,152.100000,18.51644908,0.02822982
SiO2,3,152.200000,18.35947145,0.10562171
SiO2,3,152.300000,18.58064590,0.01077869
SiO2,3,152.400000,18.58426021,0.01004128
SiO2,3,152.500000,18.41983709,0.07002867
SiO2,3,152.600000,18.57818298,0.01129616
SiO2,3,152.700000,18.58801811,0.00930227
SiO2,3,152.800000,18.40099185,0.08035781
SiO2,3,152.900000,18.27300191,0.16930302
SiO2,3,153.000000,18.42744122,0.06606194
SiO2,3,153.100000,18.52317733,0.02601416
SiO2,3,153.200000,18.39839149,0.08183885
SiO2,3,153.300000,18.41915091,0.07039230
SiO2,3,153.400000,18.22659565,0.20964561
SiO2,3,153.500000,18.50354717,0.03273176
SiO2,3,153.600000,18.53816231,0.02140488
SiO2,3,153.700000,18.51572370,0.02847410
SiO2,3,153.800000,18.19021296,0.24428645
SiO2,3,153.900000,18.24587352,0.19236371
SiO2,3,154.000000,18.58780065,0.00934427
SiO2,3,154.100000,18.66762000,0.00028380
SiO2,3,154.200000,18.64992247,0.00119328
SiO2,3,154.300000,18.32446670,0.12959978
SiO2,3,154.400000,18.24019644,0.19737579
SiO2,3,154.500000,18.40442018,0.07842588
SiO2,3,154.600000,18.47483739,0.04394432
SiO2,3,154.700000,18.46673446,0.04740719
SiO2,3,154.800000,18.44168372,0.05894342
SiO2,3,154.900000,18.44759022,0.05611032
SiO2,3,155.000000,18.27914054,0.16428904
SiO2,3,155.100000,18.29125833,0.15461258
SiO2,3,155.200000,18.38643084,0.08882519
SiO2,3,155.300000,18.39041221,0.08646786
SiO2,3,155.400000,18.25701331,0.18271614
SiO2,3,155.500000,18.29284938,0.15336388
SiO2,3,155.600000,18.38900530,0.08729726
SiO2,3,155.700000,18.27024793,0.17157693
SiO2,3,155.800000,18.32536846,0.12895132
SiO2,3,155.900000,18.36825009,0.09999275
SiO2,3,156.000000,18.38720182,0.08836622
SiO2,3,156.100000,18.44714479,0.05632154
SiO2,3,156.200000,18.35369855,0.10940736
SiO2,3,156.300000,18.43124317,0.06412200
SiO2,3,156.400000,18.41832566,0.07083089
SiO2,3,156.500000,18.44524219,0.05722822
SiO2,3,156.600000,18.31828735,0.13408709
SiO2,3,156.700000,18.28805223,0.15714419
SiO2,3,156.800000,18.43830179,0.06059701
SiO2,3,156.900000,18.51452241,0.02888096
SiO2,3,157.000000,18.38525925,0.08952491
SiO2,3,157.100000,18.30796972,0.14174974
SiO2,3,157.200000,18.34481957,0.11535996
SiO2,3,157.300000,18.49116808,0.03736424
SiO2,3,157.400000,18.52488666,0.02546569
SiO2,3,157.500000,18.37137825,0.09802418
SiO2,3,157.600000,18.33287161,0.12361889
SiO2,3,157.700000,18.34159047,0.11756390
SiO2,3,157.800000,18.35746479,0.10693005
SiO2,3,157.900000,18.45920989,0.05074049
SiO2,3,158.000000,18.51433839,0.02894354
SiO2,3,158.100000,18.67037678,0.00019852
SiO2,3,158.200000,18.68453093,0.00000000
SiO2,3,158.300000,18.38293564,0.09092079
SiO2,3,158.400000,18.25482790,0.18458923
SiO2,3,158.500000,18.40780325,0.07654249
SiO2,3,158.600000,18.41717841,0.07144286
SiO2,3,158.700000,18.41434341,0.07296642
SiO2,3,158.800000,18.38563171,0.08930217
SiO2,3,158.900000,18.53399629,0.02264125
SiO2,3,159.000000,18.43808558,0.06070350
SiO2,3,159.100000,18.33741942,0.12044160
SiO2,3,159.200000,18.42415727,0.06776084
SiO2,3,159.300000,18.40730287,0.07681962
SiO2,3,159.400000,18.28351245,0.16076406
SiO2,3,159.500000,18.23451052,0.20246028
SiO2,3,159.600000,18.43766757,0.06090966
SiO2,3,159.700000,18.51809138,0.02768064
SiO2,3,159.800000,18.53878893,0.02122192
SiO2,3,159.900000,18.52040673,0.02691557
SiO2,3,160.000000,18.42306070,0.06833293
SiO2,3,160.100000,18.28150226,0.16238009
SiO2,3,160.200000,18.14937031,0.28632781
SiO2,3,160.300000,18.27022624,0.17159490
SiO2,3,160.400000,18.55282052,0.01733064
SiO2,3,160.500000,18.53289343,0.02297436
SiO2,3,160.600000,18.52298758,0.02607541
SiO2,3,160.700000,18.29238889,0.15372477
SiO2,3,160.800000,18.39405628,0.08433803
SiO2,3,160.900000,18.47825808,0.04252187
SiO2,3,161.000000,18.46305357,0.04902364
SiO2,3,161.100000,18.34804523,0.11317920
SiO2,3,161.200000,18.20651398,0.22843851
SiO2,3,161.300000,18.44827831,0.05578481
SiO2,3,161.400000,18.77935988,0.00900477
SiO2,3,161.500000,18.74214557,0.00332689
SiO2,3,161.600000,18.43510864,0.06217929
SiO2,3,161.700000,18.43805877,0.06071672
SiO2,3,161.800000,18.40022201,0.08079487
SiO2,3,161.900000,18.20216526,0.23261438
SiO2,3,162.000000,18.30376744,0.14493169
SiO2,3,162.100000,18.44479434,0.05744269
SiO2,3,162.200000,18.49860428,0.03454472
SiO2,3,162.300000,18.30469828,0.14422382
SiO2,3,162.400000,18.24415269,0.19387615
SiO2,3,162.500000,18.38573255,0.08924191
SiO2,3,162.600000,18.59872002,0.00735244
SiO2,3,162.700000,18.57704867,0.01153857
SiO2,3,162.800000,18.54893530,0.01836868
SiO2,3,162.900000,18.53520957,0.02227760
SiO2,3,163.000000,18.30035885,0.14753860
SiO2,3,163.100000,18.28973358,0.15581399
SiO2,3,163.200000,18.31816945,0.13417345
SiO2,3,163.300000,18.38740210,0.08824719
SiO2,3,163.400000,18.36052163,0.10494021
SiO2,3,163.500000,18.30866686,0.14122529
SiO2,3,163.600000,18.46217278,0.04941445
SiO2,3,163.700000,18.44643545,0.05665873
SiO2,3,163.800000,18.50043737,0.03386668
SiO2,3,163.900000,18.70879665,0.00059196
SiO2,3,164.000000,18.69471303,0.00010499
SiO2,3,164.100000,18.55672730,0.01631728
SiO2,3,164.200000,18.35575732,0.10804965
SiO2,3,164.300000,18.36297492,0.10335677
SiO2,3,164.400000,18.54636409,0.01907225
SiO2,3,164.500000,18.52594076,0.02513038
SiO2,3,164.600000,18.41524287,0.07248130
SiO2,3,164.700000,18.43746020,0.06101206
SiO2,3,164.800000,18.56642150,0.01393460
SiO2,3,164.900000,18.41643967,0.07183832
SiO2,3,165.000000,18.23478892,0.20220983
SiO2,3,165.100000,18.41999581,0.06994469
SiO2,3,165.200000,18.40147475,0.08008427
SiO2,3,165.300000,18.30050544,0.14742601
SiO2,3,165.400000,18.47057339,0.04575022
SiO2,3,165.500000,18.43551863,0.06197499
SiO2,3,165.600000,18.32502266,0.12919980
SiO2,3,165.700000,18.17552185,0.25902454
SiO2,3,165.800000,18.23549661,0.20157386
SiO2,3,165.900000,18.40127398,0.08019794
SiO2,3,166.000000,18.28959589,0.15592271
SiO2,3,166.100000,18.36941313,0.09925856
SiO2,3,166.200000,18.28193009,0.16203547
SiO2,3,166.300000,18.28295632,0.16121034
SiO2,3,166.400000,18.45009415,0.05493035
SiO2,3,166.500000,18.53821281,0.02139011
SiO2,3,166.600000,18.42490877,0.06737016
SiO2,3,166.700000,18.33258816,0.12381829
SiO2,3,166.800000,18.29633612,0.15064511
SiO2,3,166.900000,18.26930939,0.17235533
SiO2,3,167.000000,18.35343233,0.10958355
SiO2,3,167.100000,18.37706587,0.09449508
SiO2,3,167.200000,18.29441312,0.15214155
SiO2,3,167.300000,18.24116942,0.19651220
SiO2,3,167.400000,18.40653916,0.07724355
SiO2,3,167.500000,18.46248422,0.04927608
SiO2,3,167.600000,18.27682642,0.16617035
SiO2,3,167.700000,18.28523140,0.15938858
SiO2,3,167.800000,18.42658875,0.06650088
SiO2,3,167.900000,18.34723778,0.11372314
SiO2,3,168.000000,18.42018666,0.06984378
SiO2,3,168.100000,18.59379063,0.00822209
SiO2,3,168.200000,18.39558286,0.08345369
SiO2,3,168.300000,18.37579624,0.09527726
SiO2,3,168.400000,18.44566911,0.05702414
SiO2,3,168.500000,18.38652705,0.08876785
SiO2,3,168.600000,18.45638156,0.05202269
SiO2,3,168.700000,18.55911452,0.01571309
SiO2,3,168.800000,18.60870916,0.00573916
SiO2,3,168.900000,18.36414194,0.10260775
SiO2,3,169.000000,18.27160830,0.17045180
SiO2,3,169.100000,18.42049341,0.06968173
SiO2,3,169.200000,18.44611143,0.05681309
SiO2,3,169.300000,18.32782832,0.12719071
SiO2,3,169.400000,18.25651212,0.18314486
SiO2,3,169.500000,18.24078279,0.19685514
SiO2,3,169.600000,18.29285732,0.15335766
SiO2,3,169.700000,18.28467662,0.15983186
SiO2,3,169.800000,18.27939269,0.16408470
SiO2,3,169.900000,18.23050169,0.20608395
SiO2,3,170.000000,18.21300147,0.22227917
SiO2,3,170.100000,18.25117019,0.18774560
SiO2,3,170.200000,18.30554289,0.14358302
SiO2,3,170.300000,18.43020366,0.06464954
SiO2,3,170.400000,18.50524039,0.03212196
SiO2,3,170.500000,18.26435906,0.17649017
SiO2,3,170.600000,18.36387279,0.10278026
SiO2,3,170.700000,18.41340487,0.07347435
SiO2,3,170.800000,18.40185572,0.07986879
SiO2,3,170.900000,18.31814831,0.13418894
SiO2,3,171.000000,18.24339718,0.19454205
SiO2,3,171.100000,18.30995670,0.14025751
SiO2,3,171.200000,18.16620253,0.26859743
SiO2,3,171.300000,18.27866092,0.16467808
SiO2,3,171.400000,18.26767194,0.17371761
SiO2,3,171.500000,18.33156893,0.12453662
SiO2,3,171.600000,18.28137345,0.16248392
SiO2,3,171.700000,18.24793379,0.19056071
SiO2,3,171.800000,18.30967803,0.14046631
SiO2,3,171.900000,18.16545228,0.26937565
SiO2,3,172.000000,18.28602561,0.15875506
SiO2,3,172.100000,18.36678626,0.10092066
SiO2,3,172.200000,18.39310706,0.08489026
SiO2,3,172.300000,18.35863771,0.10616433
SiO2,3,172.400000,18.37471455,0.09594620
SiO2,3,172.500000,18.31739603,0.13474065
SiO2,3,172.600000,18.22703951,0.20923935
SiO2,3,172.700000,18.26372277,0.17702519
SiO2,3,172.800000,18.58721808,0.00945723
SiO2,3,172.900000,18.33774023,0.12021903
SiO2,3,173.000000,18.38191234,0.09153895
SiO2,3,173.100000,18.46998211,0.04600351
SiO2,3,173.200000,18.28252166,0.16155957
SiO2,3,173.300000,18.27717110,0.16588945
SiO2,3,173.400000,18.43759286,0.06094654
SiO2,3,173.500000,18.37987601,0.09277530
SiO2,3,173.600000,18.33159863,0.12451566
SiO2,3,173.700000,18.31959950,0.13312785
SiO2,3,173.800000,18.51833931,0.02759821
SiO2,3,173.900000,18.45072203,0.05463643
SiO2,3,174.000000,18.34904811,0.11250542
SiO2,3,174.100000,18.30689388,0.14256100
SiO2,3,174.200000,18.27849999,0.16480872
SiO2,3,174.300000,18.25794625,0.18191943
SiO2,3,174.400000,18.30813868,0.14162255
SiO2,3,174.500000,18.51120325,0.03002012
SiO2,3,174.600000,18.40764094,0.07663233
SiO2,3,174.700000,18.27212515,0.17002530
SiO2,3,174.800000,18.12523313,0.31274184
SiO2,3,174.900000,18.33747508,0.12040297
SiO2,3,175.000000,18.41862354,0.07067242
SiO2,3,175.100000,18.52218096,0.02633656
SiO2,3,175.200000,18.52702417,0.02478805
SiO2,3,175.300000,18.50855290,0.03094556
SiO2,3,175.400000,18.43540299,0.06203258
SiO2,3,175.500000,18.31590400,0.13583824
SiO2,3,175.600000,18.21456061,0.22081144
SiO2,3,175.700000,18.25322548,0.18596872
SiO2,3,175.800000,18.35685015,0.10733240
SiO2,3,175.900000,18.37175849,0.09778623
SiO2,3,176.000000,18.54544658,0.01932651
SiO2,3,176.100000,18.56148049,0.01512553
SiO2,3,176.200000,18.16174333,0.27323940
SiO2,3,176.300000,18.28506611,0.15952058
SiO2,3,176.400000,18.34419270,0.11578618
SiO2,3,176.500000,18.16735337,0.26740588
SiO2,3,176.600000,18.34202708,0.11726468
SiO2,3,176.700000,18.31805042,0.13426066
SiO2,3,176.800000,18.18265175,0.25181793
SiO2,3,176.900000,18.37808741,0.09386808
SiO2,3,177.000000,18.49631226,0.03540198
SiO2,3,177.100000,18.29129592,0.15458302
SiO2,3,177.200000,18.38551352,0.08937282
SiO2,3,177.300000,18.50343384,0.03277278
SiO2,3,177.400000,18.36070397,0.10482210
SiO2,3,177.500000,18.29838000,0.14906270
SiO2,3,177.600000,18.43966532,0.05992756
SiO2,3,177.700000,18.56305899,0.01473976
SiO2,3,177.800000,18.34462599,0.11549150
SiO2,3,177.900000,18.40063663,0.08055933
